"drug1_id","drug2_id","condition_id"
"DB01590","DB09074","D001943"
"DB11967","DB09074","D001943"
"DB11967","DB09074","D010051"
"DB01590","DB09074","D005909"
"DB11967","DB09074","D006528"
"DB09074","DB09073","D000077195"
"DB12483","DB08877","D004938"
"DB08875","DB01262","D001943"
"DB11800","DB01262","D002292"
"DB08895","DB01262","D005909"
"DB08916","DB05015","D002289"
"DB05015","DB12130","D002289"
"DB11967","DB14568","D008545"
"DB14568","DB01030","D005910"
"DB01254","DB06137","D016889"
"DB12887","DB08895","D008545"
"DB12887","DB06137","D016889"
"DB12267","DB11689","D000098943"
"DB11942","DB11689","D016889"
"DB11689","DB01204","D016889"
"DB05015","DB11942","D002289"
"DB09074","DB11689","D021441"
"DB05015","DB08877","D004938"
"DB09074","DB11689","D000098943"
"DB11689","DB08895","D000098943"
"DB09074","DB11689","D001943"
"DB12887","DB06137","D003110"
"DB08899","DB00631","D016889"
"DB08899","DB00631","D016889"
"DB08877","DB00631","D003110"
"DB08877","DB00631","D004938"
"DB08912","DB00631","D005909"
"DB08912","DB00631","D001943"
"DB08828","DB00631","D001943"
"DB06809","DB08895","D008545"
"DB14568","DB06809","D001749"
"DB14568","DB06809","D011471"
"DB08899","DB06809","D002294"
"DB14723","DB06809","D001749"
"DB09073","DB06809","D000077195"
"DB12001","DB06809","D000077195"
"DB08899","DB06809","D001749"
"DB06809","DB11689","D011471"
"DB04868","DB06809","D001749"
"DB08912","DB06809","D008545"
"DB12147","DB06809","D001749"
"DB08899","DB06809","D002292"
"DB09074","DB06809","D003110"
"DB13874","DB06809","D016889"
"DB09074","DB06809","D001749"
"DB08916","DB06809","D001749"
"DB12267","DB06809","D008545"
"DB09073","DB06809","D001749"
"DB09074","DB06809","D001943"
"DB06809","DB11689","D001943"
"DB06809","DB00367","D016889"
"DB09073","DB06809","D000077192"
"DB08912","DB06809","D011471"
"DB08899","DB06809","D016889"
"DB09073","DB06809","D008545"
"DB04868","DB06809","D008545"
"DB06809","DB08877","D004938"
"DB06809","DB00262","D008545"
"DB06809","DB00262","D002294"
"DB06809","DB06137","D002294"
"DB14568","DB06809","D004938"
"DB14568","DB06809","D003110"
"DB06809","DB12887","D002294"
"DB06809","DB00367","D001943"
"DB15233","DB09074","D009373"
"DB01254","DB01262","D008545"
"DB11901","DB00367","D011471"
"DB09073","DB01101","D001749"
"DB09073","DB01101","D002289"
"DB08865","DB08912","D000077192"
"DB08912","DB15035","D018190"
"DB08912","DB08877","D002294"
"DB08912","DB08877","D005909"
"DB12267","DB08912","D008545"
"DB08912","DB08895","D005909"
"DB08912","DB09073","D002289"
"DB08912","DB04868","D008545"
"DB09073","DB01101","D000077192"
"DB08912","DB14568","D011471"
"DB11581","DB00367","D016889"
"DB08912","DB00368","D001943"
"DB08875","DB00368","D001943"
"DB08877","DB00368","D001943"
"DB11963","DB00368","D001943"
"DB08912","DB08877","D001943"
"DB08865","DB08912","D002289"
"DB14568","DB00297","D008545"
"DB14568","DB00297","D005909"
"DB08912","DB01254","D008545"
"DB08912","DB09073","D000077192"
"DB08912","DB08895","D008545"
"DB08912","DB08895","D002292"
"DB11901","DB00368","D001943"
"DB12483","DB12147","D002289"
"DB05015","DB12483","D016889"
"DB11967","DB12483","D001943"
"DB12483","DB08899","D001943"
"DB12483","DB09074","D001943"
"DB11967","DB12483","D005910"
"DB12483","DB08899","D016889"
"DB12483","DB11942","D004938"
"DB11967","DB12483","D005909"
"DB08916","DB08899","D005910"
"DB09074","DB08877","D004938"
"DB12267","DB12483","D005909"
"DB12483","DB14723","D005909"
"DB12483","DB14568","D016889"
"DB12483","DB01254","D016889"
"DB08916","DB12267","D005910"
"DB14568","DB08911","D005910"
"DB14568","DB14723","D005909"
"DB14568","DB08911","D005909"
"DB14568","DB14723","D005910"
"DB11967","DB14568","D005910"
"DB14568","DB14723","D010673"
"DB12483","DB14568","D005910"
"DB00398","DB01262","D001943"
"DB08916","DB09074","D021441"
"DB08916","DB08899","D005909"
"DB08916","DB09073","D005910"
"DB08916","DB09073","D000077195"
"DB12483","DB11730","D004938"
"DB08916","DB12483","D005909"
"DB05015","DB12010","D002294"
"DB05015","DB12010","D001749"
"DB05015","DB12010","D001943"
"DB12001","DB05015","D002289"
"DB12001","DB05015","D001749"
"DB05015","DB08899","D001749"
"DB05015","DB12010","D016889"
"DB05015","DB14568","D001749"
"DB11901","DB00368","D001943"
"DB08899","DB11689","D016889"
"DB11581","DB00368","D001943"
"DB14568","DB00297","D005910"
"DB11689","DB11581","D008545"
"DB05015","DB08899","D016889"
"DB05015","DB09074","D016889"
"DB12001","DB05015","D000077195"
"DB05015","DB12887","D002294"
"DB05015","DB01254","D008545"
"DB05015","DB00367","D001943"
"DB08912","DB00631","D002294"
"DB05015","DB11942","D016889"
"DB05015","DB08875","D001943"
"DB05015","DB14723","D016889"
"DB05015","DB00262","D000077195"
"DB09074","DB11689","D005909"
"DB05015","DB12483","D016889"
"DB11689","DB11581","D000098943"
"DB05015","DB12267","D008545"
"DB05015","DB08877","D002294"
"DB05015","DB00367","D016889"
"DB08912","DB09073","D021441"
"DB06626","DB00367","D016889"
"DB06626","DB01254","D016889"
"DB01259","DB00368","D001943"
"DB08912","DB09073","D008545"
"DB08912","DB09073","D001749"
"DB05015","DB08912","D002289"
"DB15133","DB12325","D002289"
"DB08916","DB12325","D005909"
"DB14723","DB12802","D002294"
"DB04868","DB12802","D008545"
"DB00398","DB12325","D001943"
"DB11581","DB12325","D008545"
"DB12001","DB12325","D000077192"
"DB11581","DB12325","D001943"
"DB12001","DB12802","D021441"
"DB14723","DB12802","D011471"
"DB14723","DB12802","D002289"
"DB14723","DB12802","D005909"
"DB12001","DB12802","D001749"
"DB08908","DB12802","D000077195"
"DB11942","DB12802","D016889"
"DB14723","DB12802","D000077192"
"DB01254","DB14935","D001749"
"DB08895","DB11870","D010051"
"DB08895","DB11870","D002294"
"DB09073","DB12325","D000077192"
"DB12001","DB12802","D001943"
"DB08916","DB11778","D000077192"
"DB11963","DB11743","D001943"
"DB01254","DB12802","D010051"
"DB11800","DB12504","D011471"
"DB11967","DB11778","D008545"
"DB05015","DB11778","D016889"
"DB11963","DB11778","D016889"
"DB12141","DB11778","D001943"
"DB13874","DB11778","D001943"
"DB11901","DB11778","D001943"
"DB11963","DB11778","D001943"
"DB14723","DB12802","D008654"
"DB12887","DB11743","D001943"
"DB11730","DB12802","D000077192"
"DB11581","DB11743","D001943"
"DB11901","DB11743","D001943"
"DB08912","DB11743","D013964"
"DB11942","DB12802","D004938"
"DB08875","DB11743","D001943"
"DB14723","DB12802","D004938"
"DB01254","DB14935","D000077195"
"DB11800","DB12504","D018268"
"DB11800","DB12504","D021441"
"DB08895","DB14935","D001749"
"DB11652","DB11845","D001749"
"DB08916","DB14935","D005910"
"DB11967","DB14935","D001749"
"DB11967","DB14935","D005910"
"DB08912","DB14935","D004938"
"DB12147","DB14935","D000077195"
"DB12001","DB14935","D006528"
"DB11967","DB14935","D001943"
"DB05239","DB14935","D001943"
"DB08899","DB14935","D003110"
"DB08895","DB14935","D016889"
"DB01259","DB14935","D002294"
"DB08912","DB14935","D001943"
"DB08899","DB14935","D001943"
"DB08899","DB14935","D005910"
"DB08899","DB14935","D004938"
"DB05015","DB14935","D004938"
"DB11689","DB06061","D010673"
"DB08899","DB14935","D001749"
"DB08912","DB14935","D013964"
"DB12483","DB14935","D002289"
"DB01590","DB14935","D002289"
"DB11967","DB14935","D010051"
"DB12483","DB14935","D006528"
"DB05015","DB14935","D001943"
"DB08912","DB14935","D001749"
"DB12001","DB14935","D000077195"
"DB12147","DB11845","D001749"
"DB08912","DB14935","D000077195"
"DB08899","DB14935","D000077195"
"DB05015","DB14935","D002289"
"DB08895","DB14935","D010051"
"DB15233","DB11832","D002289"
"DB15233","DB11832","D001943"
"DB12001","DB11925","D008545"
"DB08899","DB11925","D016889"
"DB12141","DB11743","D002289"
"DB12147","DB11845","D002289"
"DB12147","DB12962","D003110"
"DB08916","DB11845","D000077195"
"DB11652","DB14935","D002294"
"DB05015","DB14935","D000077195"
"DB11652","DB14935","D002289"
"DB11967","DB14935","D002294"
"DB14568","DB14935","D005910"
"DB08899","DB14935","D010051"
"DB11967","DB14935","D002289"
"DB11689","DB06061","D005909"
"DB12001","DB14935","D000077192"
"DB08912","DB14935","D000077192"
"DB05015","DB14935","D003110"
"DB11967","DB14935","D016889"
"DB12483","DB14935","D001943"
"DB08877","DB14935","D001943"
"DB11901","DB14935","D001943"
"DB09073","DB11832","D002292"
"DB08912","DB11743","D000077192"
"DB14723","DB11743","D001749"
"DB15233","DB11832","D010673"
"DB09073","DB11832","D008545"
"DB08877","DB14935","D004938"
"DB15233","DB11832","D005909"
"DB15233","DB11832","D009373"
"DB15233","DB11832","D021441"
"DB15233","DB11832","D000077192"
"DB09073","DB11832","D005909"
"DB09073","DB11832","D000077192"
"DB11963","DB14935","D001943"
"DB14723","DB11832","D001943"
"DB15233","DB11832","D006528"
"DB14568","DB14935","D005909"
"DB11901","DB14935","D011471"
"DB12147","DB12854","D000077192"
"DB05015","DB14935","D002294"
"DB12147","DB15157","D005909"
"DB08912","DB14935","D005909"
"DB08828","DB14935","D004938"
"DB15233","DB11832","D002289"
"DB01259","DB14935","D001943"
"DB11967","DB14935","D000077192"
"DB05015","DB11743","D000077195"
"DB08877","DB11743","D001943"
"DB14723","DB11743","D006528"
"DB13874","DB14935","D005910"
"DB12147","DB14935","D001749"
"DB12001","DB14935","D001749"
"DB05015","DB14935","D001749"
"DB11581","DB14935","D001943"
"DB08899","DB14935","D016889"
"DB08916","DB14935","D000077195"
"DB08916","DB14935","D001749"
"DB08912","DB14935","D005910"
"DB11967","DB11743","D010673"
"DB11967","DB11870","D002289"
"DB14723","DB11743","C536905"
"DB12001","DB11870","D002289"
"DB14723","DB11832","D002289"
"DB14723","DB11832","D018268"
"DB15233","DB11832","D005910"
"DB09073","DB11832","D005910"
"DB11942","DB11743","D002289"
"DB11967","DB11743","D008545"
"DB11942","DB11743","D016889"
"DB14723","DB11743","D010673"
"DB08912","DB11743","D013964"
"DB11967","DB11743","D006528"
"DB05015","DB11743","D016889"
"DB08899","DB11743","D001943"
"DB08912","DB11743","D008545"
"DB11652","DB11743","D001943"
"DB12887","DB11743","D001943"
"DB08911","DB11845","D005910"
"DB12147","DB11743","D011471"
"DB12001","DB11870","D018190"
"DB12147","DB15189","D002289"
"DB08899","DB14935","D002294"
"DB08916","DB14935","D005909"
"DB08899","DB14935","D005909"
"DB01259","DB14935","D010051"
"DB04868","DB11832","D005910"
"DB12267","DB11832","D005910"
"DB15233","DB11832","D000077195"
"DB12130","DB11832","D000077192"
"DB12267","DB11743","D008545"
"DB12147","DB11832","D016889"
"DB15233","DB11832","D008545"
"DB04868","DB11832","D008545"
"DB08908","DB11743","D004938"
"DB08911","DB11832","D005909"
"DB05294","DB11832","D001749"
"DB12130","DB11832","D002289"
"DB08908","DB11743","D002289"
"DB08899","DB11832","D005909"
"DB11652","DB14935","D001943"
"DB12001","DB14935","D002289"
"DB08899","DB14935","D002289"
"DB04868","DB11832","D001749"
"DB15233","DB11832","D004938"
"DB15233","DB11832","D001943"
"DB01254","DB11832","D008545"
"DB05015","DB14935","D016889"
"DB08899","DB14935","D011471"
"DB11652","DB14935","D011471"
"DB08916","DB14935","D001943"
"DB15233","DB14765","D002289"
"DB11967","DB15157","D002289"
"DB12141","DB11743","D008654"
"DB11967","DB11925","D000077192"
"DB00398","DB15157","D010673"
"DB12147","DB14935","D001943"
"DB11967","DB12021","D013964"
"DB11967","DB11870","D001749"
"DB11967","DB11743","D008545"
"DB11967","DB11870","D008545"
"DB11967","DB11870","D010673"
"DB11967","DB11870","D006528"
"DB12141","DB11743","D005910"
"DB05294","DB11743","D021441"
"DB04868","DB11743","D005910"
"DB14723","DB11832","D005910"
"DB14568","DB11832","D005910"
"DB08899","DB11832","D002289"
"DB14568","DB11832","D005909"
"DB12130","DB11832","D000077195"
"DB11730","DB11832","D004938"
"DB13874","DB11832","D016889"
"DB05294","DB11743","D006528"
"DB12001","DB11925","D000077195"
"DB12483","DB11925","D002289"
"DB12001","DB11925","D002289"
"DB11967","DB11925","D002289"
"DB12001","DB11925","D000077192"
"DB11942","DB11845","D001943"
"DB12141","DB11743","D001943"
"DB08875","DB11743","D001943"
"DB08916","DB11925","D000077192"
"DB08899","DB11925","D002289"
"DB12130","DB11845","D002289"
"DB08865","DB11925","D000077192"
"DB11942","DB11925","D002289"
"DB11967","DB11925","D005910"
"DB12483","DB11925","D016889"
"DB12141","DB11743","D001749"
"DB08877","DB11743","D004938"
"DB12141","DB11743","D002294"
"DB12141","DB11743","D004938"
"DB04868","DB11743","D016889"
"DB12141","DB11743","D000077195"
"DB12141","DB11743","D016889"
"DB12141","DB11743","D021441"
"DB08895","DB11832","D008545"
"DB08908","DB11743","D000077195"
"DB11942","DB11845","D002289"
"DB12147","DB14935","D000077195"
"DB12147","DB15266","D000077195"
"DB08912","DB11845","D001943"
"DB11581","DB11845","D001943"
"DB01254","DB11845","D000077195"
"DB11652","DB11743","D001943"
"DB12141","DB14935","D016889"
"DB11652","DB11832","D004938"
"DB12267","DB11832","D005909"
"DB08865","DB11832","D000077192"
"DB08877","DB11832","D004938"
"DB12147","DB11832","D002289"
"DB14723","DB11832","D005909"
"DB11800","DB11832","D002292"
"DB08895","DB11845","D002289"
"DB14568","DB11845","D011471"
"DB11963","DB11845","D001943"
"DB12147","DB11845","D000077195"
"DB08865","DB11845","D002289"
"DB12147","DB11743","D002292"
"DB12147","DB12962","D001749"
"DB11652","DB11845","D004938"
"DB05294","DB11845","D011471"
"DB12141","DB11845","D001943"
"DB15233","DB11832","D002294"
"DB05015","DB11743","D002289"
"DB11967","DB11743","D000077192"
"DB15133","DB11743","D005909"
"DB14723","DB11778","D006528"
"DB08899","DB11778","D016889"
"DB08899","DB11778","D001943"
"DB08899","DB11778","D002289"
"DB08877","DB11794","D008545"
"DB05015","DB11794","D002294"
"DB08912","DB12183","D001749"
"DB08899","DB12183","D016889"
"DB06616","DB12183","D000077192"
"DB13874","DB12183","D001943"
"DB06616","DB12183","D016889"
"DB08877","DB12183","D002292"
"DB11730","DB12183","D000077195"
"DB12147","DB12183","D001749"
"DB11652","DB11778","D001943"
"DB11963","DB11778","D001943"
"DB12141","DB11743","D000077192"
"DB08899","DB11778","D002294"
"DB11967","DB11794","D005910"
"DB12141","DB11743","D010051"
"DB12147","DB11743","D016889"
"DB12887","DB11778","D016889"
"DB08875","DB11778","D001943"
"DB11901","DB11778","D011471"
"DB12147","DB11778","D002294"
"DB08865","DB11778","D000077192"
"DB11942","DB12183","D016889"
"DB14723","DB12429","D003110"
"DB08899","DB15157","D005910"
"DB11967","DB15157","D006528"
"DB14723","DB15157","D005910"
"DB08877","DB12429","D001943"
"DB00398","DB15157","D000077192"
"DB12887","DB12429","D004938"
"DB14723","DB12429","D000077192"
"DB08877","DB12429","D001749"
"DB08895","DB14935","D002289"
"DB00398","DB15157","D000077195"
"DB11967","DB15157","D001943"
"DB08877","DB11958","D002292"
"DB12887","DB11958","D001943"
"DB11581","DB11958","D002292"
"DB11800","DB11958","D002292"
"DB11901","DB11958","D011471"
"DB08916","DB11778","D000077195"
"DB11652","DB11778","D001749"
"DB12887","DB11778","D001749"
"DB01254","DB11778","D016889"
"DB11967","DB11794","D005909"
"DB11652","DB11778","D001943"
"DB08877","DB12183","D004938"
"DB08895","DB15189","D002289"
"DB15035","DB11778","D021441"
"DB14723","DB11778","D001943"
"DB08895","DB11794","D006528"
"DB12001","DB14935","C536905"
"DB12001","DB12021","D000077195"
"DB12001","DB14935","D002294"
"DB12001","DB14935","D008545"
"DB12001","DB12561","D000077192"
"DB12001","DB14935","D002289"
"DB08895","DB14935","D015179"
"DB12001","DB14935","D010051"
"DB08895","DB14935","D004938"
"DB11800","DB12504","D001943"
"DB08895","DB06309","D005910"
"DB12001","DB12561","D002289"
"DB12001","DB14935","D003110"
"DB12001","DB14935","D021441"
"DB08899","DB11870","D001943"
"DB14723","DB12432","D004938"
"DB12001","DB11870","D000077192"
"DB12001","DB11870","D000077195"
"DB12001","DB11870","D015179"
"DB12001","DB11870","D001943"
"DB12001","DB11870","D018281"
"DB12001","DB11870","D008545"
"DB14723","DB12432","D001749"
"DB14568","DB12432","D011471"
"DB11967","DB11870","D008545"
"DB08877","DB11870","D001943"
"DB09073","DB11794","D002292"
"DB14723","DB12432","D001943"
"DB12001","DB11870","D021441"
"DB08899","DB11870","D016889"
"DB08908","DB11794","D002289"
"DB00398","DB11778","D004938"
"DB00398","DB11778","D002294"
"DB14723","DB11778","D004938"
"DB08895","DB11778","D001749"
"DB08895","DB11778","D008545"
"DB12141","DB11778","D001943"
"DB12001","DB11794","D002289"
"DB08916","DB11778","D002289"
"DB09073","DB11794","D001749"
"DB00398","DB11778","D001943"
"DB12001","DB11870","D006528"
"DB08899","DB11794","D016889"
"DB01259","DB11794","D008545"
"DB08877","DB11794","D004938"
"DB14568","DB11794","D016889"
"DB14568","DB11794","D004938"
"DB12267","DB11794","D008545"
"DB12001","DB11870","D005910"
"DB01254","DB11794","D008545"
"DB04868","DB11794","D008545"
"DB12267","DB11794","D005910"
"DB08877","DB11870","D015179"
"DB08908","DB12432","D002289"
"DB14568","DB12432","D005910"
"DB11581","DB11958","D001943"
"DB14568","DB15157","D005910"
"DB08912","DB15157","D008545"
"DB00398","DB14935","D016889"
"DB08895","DB11870","D008654"
"DB00398","DB14935","D002294"
"DB08895","DB11870","D010051"
"DB08899","DB11794","D000077195"
"DB08899","DB15189","D002289"
"DB11689","DB12561","D005910"
"DB12001","DB12504","D005909"
"DB11689","DB14935","D005910"
"DB11689","DB14935","D001749"
"DB11689","DB14935","D002294"
"DB11689","DB14935","D001943"
"DB11689","DB14935","D005909"
"DB11689","DB12561","D005909"
"DB13874","DB11778","D002294"
"DB12001","DB12021","D001749"
"DB12001","DB11832","D005909"
"DB11689","DB12854","D005909"
"DB08895","DB11870","D018268"
"DB12001","DB12504","D008654"
"DB12001","DB12504","D008545"
"DB08895","DB11870","D001943"
"DB08895","DB14935","D002294"
"DB08895","DB12854","D016889"
"DB08895","DB11870","D016889"
"DB08895","DB11870","D005910"
"DB12001","DB12021","D008654"
"DB08895","DB11870","D000098943"
"DB08895","DB12021","D000077195"
"DB12001","DB12561","D004938"
"DB08895","DB14935","D001943"
"DB08895","DB11870","D011471"
"DB12001","DB12561","D005910"
"DB11581","DB12318","D001943"
"DB11689","DB06309","D005910"
"DB12001","DB12561","D005909"
"DB14723","DB11743","D011471"
"DB00398","DB15157","D018281"
"DB11967","DB14935","D005909"
"DB14723","DB11743","D016889"
"DB14723","DB11743","D001943"
"DB00398","DB12561","D002289"
"DB05015","DB11743","D001943"
"DB14723","DB11743","D000077195"
"DB04868","DB11743","D001943"
"DB14723","DB11743","D002294"
"DB14723","DB11743","D000077192"
"DB14723","DB11743","D021441"
"DB14723","DB11743","D008545"
"DB08899","DB11794","D013964"
"DB00398","DB14935","D000077192"
"DB11689","DB11832","D005910"
"DB00398","DB12318","D000077195"
"DB08899","DB11743","D011471"
"DB08899","DB15189","D000077195"
"DB08899","DB11845","D016889"
"DB00398","DB12021","D000077192"
"DB09073","DB11794","D000077192"
"DB00398","DB12561","D004938"
"DB00398","DB14935","D001749"
"DB00398","DB12561","D000077195"
"DB00398","DB12021","D002289"
"DB00398","DB12854","D001943"
"DB08899","DB11743","D016889"
"DB00398","DB15266","D001943"
"DB00398","DB14935","D010051"
"DB00398","DB12318","D002289"
"DB12001","DB12561","D001749"
"DB12001","DB12561","D006528"
"DB08912","DB12021","D002289"
"DB09073","DB11958","D006528"
"DB00398","DB15157","D004938"
"DB09073","DB11794","D006528"
"DB09073","DB11794","D000077195"
"DB09073","DB12494","D000077195"
"DB09073","DB12962","D001749"
"DB09073","DB12561","D004938"
"DB09073","DB11870","D004938"
"DB09073","DB15189","D000077195"
"DB15233","DB15157","D005910"
"DB09073","DB15393","D001943"
"DB09073","DB12021","D001749"
"DB00398","DB15157","D005910"
"DB14723","DB15157","D005909"
"DB14568","DB15157","D005909"
"DB08899","DB15157","D005909"
"DB11967","DB15157","D005909"
"DB00398","DB14935","D000077195"
"DB06616","DB11958","D005910"
"DB09073","DB12561","D005909"
"DB00398","DB14935","D002289"
"DB11689","DB14935","C536905"
"DB00398","DB14935","D004938"
"DB00398","DB14935","D005910"
"DB00398","DB11794","D001749"
"DB00398","DB11794","D000077195"
"DB00398","DB11794","D006528"
"DB00398","DB14935","D001943"
"DB11689","DB11794","D000098943"
"DB01254","DB12021","D016889"
"DB08877","DB12021","D001943"
"DB09073","DB12021","D000077195"
"DB06616","DB12021","D005909"
"DB11967","DB15157","D000077192"
"DB09073","DB12325","D008545"
"DB12001","DB11870","D000077195"
"DB12001","DB14935","D000077195"
"DB08895","DB14935","D016889"
"DB08895","DB11870","D004938"
"DB12001","DB12561","D008545"
"DB08895","DB11870","D006528"
"DB08895","DB11870","D000077195"
"DB08895","DB11870","D002289"
"DB12001","DB14935","D001749"
"DB00398","DB12854","D011471"
"DB12001","DB14935","D005909"
"DB12001","DB14935","D000077192"
"DB12001","DB14935","D005910"
"DB12001","DB14935","D006528"
"DB12001","DB14935","D001943"
"DB12001","DB14935","D004938"
"DB12001","DB12561","D000077195"
"DB00398","DB14935","D011471"
"DB09073","DB11743","D002289"
"DB09073","DB12962","D021441"
"DB09073","DB14935","D002294"
"DB09073","DB12494","D021441"
"DB09073","DB12561","D000077192"
"DB00398","DB15157","D001943"
"DB12001","DB15157","D004938"
"DB09073","DB14935","D003110"
"DB09073","DB11870","D000077195"
"DB09073","DB12561","D006528"
"DB09073","DB12561","D000077195"
"DB09073","DB12504","D005909"
"DB09073","DB06309","D005910"
"DB09073","DB12561","D002289"
"DB09073","DB11743","D008545"
"DB09073","DB12729","D002289"
"DB09073","DB15189","D002289"
"DB09073","DB15157","D002289"
"DB09073","DB11832","D005909"
"DB11967","DB11870","D004938"
"DB08899","DB12561","D008545"
"DB00398","DB15157","D000077192"
"DB00398","DB15157","D001749"
"DB08916","DB15157","D005909"
"DB15233","DB15157","D005909"
"DB00398","DB15157","D006528"
"DB08916","DB15157","D000077192"
"DB09073","DB14935","D001749"
"DB09073","DB12561","D005910"
"DB09073","DB12854","D001749"
"DB09073","DB12494","D001749"
"DB09073","DB12504","D001749"
"DB08899","DB11845","D000077195"
"DB14723","DB11870","D008654"
"DB09073","DB14935","C536905"
"DB14723","DB11870","D011471"
"DB09073","DB12561","D001749"
"DB01254","DB11845","D008545"
"DB09073","DB14935","D000077192"
"DB09073","DB14935","D010051"
"DB09073","DB14935","D006528"
"DB09073","DB14935","D001943"
"DB09073","DB14935","D021441"
"DB09073","DB14935","D000077195"
"DB09073","DB14935","D004938"
"DB09073","DB14935","D005910"
"DB09073","DB14935","D005909"
"DB08899","DB12588","D002289"
"DB08899","DB11743","D002294"
"DB04868","DB11870","D001749"
"DB14723","DB11870","C536905"
"DB14723","DB11870","D018281"
"DB14723","DB11870","D000077192"
"DB14723","DB11870","D002294"
"DB08877","DB11870","D004938"
"DB14723","DB11870","D008545"
"DB04868","DB11870","D006528"
"DB04868","DB11870","D000077192"
"DB14723","DB11870","D016889"
"DB14723","DB11870","D021441"
"DB01254","DB11870","D008545"
"DB08908","DB11870","D000077195"
"DB06616","DB11870","D000077195"
"DB14723","DB11870","D010051"
"DB08908","DB11870","D002294"
"DB14723","DB11870","D006528"
"DB08899","DB12561","D005909"
"DB14723","DB11870","D001943"
"DB14723","DB11870","D018190"
"DB14723","DB11870","D010673"
"DB14723","DB11870","D001749"
"DB14723","DB11870","D002289"
"DB14723","DB11870","D018268"
"DB14723","DB11870","D004938"
"DB06616","DB11870","D008545"
"DB09073","DB14935","D002289"
"DB08877","DB11870","D001943"
"DB08908","DB11870","D002289"
"DB08895","DB11870","D016889"
"DB12887","DB11870","D001943"
"DB11942","DB11870","D001943"
"DB01254","DB11870","D001943"
"DB12887","DB11870","D000077192"
"DB11942","DB11870","D002289"
"DB11967","DB11870","D006528"
"DB11652","DB11870","D000077192"
"DB11652","DB11870","D001749"
"DB05015","DB11870","D001943"
"DB06809","DB11870","D001749"
"DB08916","DB11870","D000077192"
"DB08899","DB11870","D002292"
"DB11967","DB11870","D000077192"
"DB08912","DB11870","D000077192"
"DB08899","DB11870","D011471"
"DB08912","DB11870","D008545"
"DB11652","DB11870","D018281"
"DB11967","DB11870","D018268"
"DB11652","DB11870","D001943"
"DB05015","DB11870","D016889"
"DB08895","DB11870","D010051"
"DB11967","DB11870","D001749"
"DB11967","DB11870","D010673"
"DB11967","DB11870","D001943"
"DB08912","DB11870","D001943"
"DB14723","DB11870","D002292"
"DB08899","DB11794","D002294"
"DB14723","DB11870","D000077195"
"DB14723","DB11778","D000077192"
"DB14723","DB11778","D010051"
"DB08899","DB14935","D000077192"
"DB08899","DB12325","D016889"
"DB14723","DB11870","D003110"
"DB08899","DB12854","D011471"
"DB08899","DB11958","D004938"
"DB08899","DB15393","D016889"
"DB08899","DB11958","D006528"
"DB08899","DB12325","D000077195"
"DB08899","DB14935","D005910"
"DB08899","DB15189","D016889"
"DB08899","DB12318","D016889"
"DB08899","DB11794","D016889"
"DB08899","DB12729","D016889"
"DB08899","DB12504","D005909"
"DB08899","DB12588","D001943"
"DB08899","DB11794","D006528"
"DB08899","DB12318","D001943"
"DB08899","DB14935","D001749"
"DB08899","DB11958","D003110"
"DB05015","DB14935","D001943"
"DB08899","DB14935","D003110"
"DB08899","DB12601","D016889"
"DB08899","DB15157","D016889"
"DB08899","DB12561","D001749"
"DB12001","DB14765","D000077195"
"DB08899","DB14935","D010051"
"DB08899","DB14935","D001943"
"DB08899","DB12601","D001943"
"DB08899","DB14935","D002294"
"DB08899","DB14935","D004938"
"DB08899","DB14935","D016889"
"DB08899","DB14935","D000077195"
"DB08899","DB14935","D011471"
"DB08899","DB14935","D002289"
"DB11967","DB14765","D002289"
"DB09073","DB14765","D008545"
"DB09073","DB14765","D005910"
"DB12267","DB14765","D008545"
"DB12001","DB14765","D002289"
"DB09073","DB14765","D000077195"
"DB11800","DB12504","D011471"
"DB08899","DB14935","D005909"
"DB11800","DB12504","D021441"
"DB11800","DB12504","D005910"
"DB12001","DB14765","D000077192"
"DB11967","DB14765","D001749"
"DB12267","DB14765","D001749"
"DB11942","DB14765","D016889"
"DB11942","DB14765","D002289"
"DB09073","DB14765","D005909"
"DB14568","DB14765","D005910"
"DB05294","DB11845","D001749"
"DB12147","DB14765","D002289"
"DB12001","DB11794","D012509"
"DB06616","DB12561","D005909"
"DB06616","DB12561","D001943"
"DB11967","DB14765","D000077192"
"DB11800","DB11958","D018268"
"DB06616","DB12561","D018268"
"DB14568","DB11845","D001749"
"DB11800","DB12504","D001943"
"DB11800","DB11958","D001943"
"DB11800","DB12504","D002292"
"DB00619","DB14935","D000077192"
"DB00619","DB14935","D006528"
"DB06616","DB14935","D002289"
"DB06616","DB11743","D002294"
"DB11901","DB14935","D001943"
"DB11901","DB14935","D002289"
"DB11800","DB14935","D016889"
"DB06616","DB12325","D004938"
"DB11800","DB14935","D000077195"
"DB11800","DB14935","D002289"
"DB11800","DB11958","D013964"
"DB11800","DB14935","D001943"
"DB11800","DB14935","D002294"
"DB11800","DB14935","D003110"
"DB11800","DB11958","D005910"
"DB11800","DB11958","D002294"
"DB11800","DB11958","D006528"
"DB11800","DB11870","D002294"
"DB06616","DB12561","D005910"
"DB00619","DB14935","D001943"
"DB05239","DB11870","D000077192"
"DB11800","DB12504","D018268"
"DB05239","DB14935","D000077192"
"DB05239","DB14935","D016889"
"DB05239","DB14935","D001943"
"DB05239","DB11870","D016889"
"DB05239","DB11870","D001943"
